Id,OwnerId,IsDeleted,Name,RecordTypeId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,sustain_app__AMER_Avg_Elec_Energy_Intensity_kwh_sqft__c,sustain_app__AMER_Avg_Energy_Intensity_kBtu_sqft__c,sustain_app__APAC_Avg_Elec_Energy_Intensity_kwh_sqft__c,sustain_app__APAC_Avg_Energy_Intensity_kBtu_sqft__c,sustain_app__Autogas_LPG_CH4_factor_g_CH4_km__c,sustain_app__Autogas_LPG_CO2_factor_kg_CO2_L__c,sustain_app__Autogas_LPG_N2O_factor_g_N2O_km__c,sustain_app__Biodiesel_CH4_factor_g_CH4_km__c,sustain_app__Biodiesel_CO2_factor_kg_CO2_L__c,sustain_app__Biodiesel_N2O_factor_g_N2O_km__c,sustain_app__CNG_CH4_factor_g_CH4_km__c,sustain_app__CNG_CO2_factor_kg_CO2_L__c,sustain_app__CNG_N2O_factor_g_N2O_km__c,sustain_app__City__c,sustain_app__Cooling_CO2e_Factor_tCO2e_MWh__c,sustain_app__Country__c,sustain_app__Data_Source__c,sustain_app__Diesel_CH4_Factor_g_mmBtu__c,sustain_app__Diesel_CO2_Factor__c,sustain_app__Diesel_CO2e_Factor_tCO2e_MWh__c,sustain_app__Diesel_N2O_Factor_g_mmBtu__c,sustain_app__EMEA_Avg_Elec_Energy_Intensity_kwh_sqft__c,sustain_app__EMEA_Avg_Energy_Intensity_kBtu_sqft__c,sustain_app__East_North_Central_Large__c,sustain_app__East_North_Central_Medium__c,sustain_app__East_North_Central_Small__c,sustain_app__East_South_Central_Large__c,sustain_app__East_South_Central_Medium__c,sustain_app__East_South_Central_Small__c,sustain_app__Emission_Factor_Update_Year__c,sustain_app__Ethanol_CH4_factor_g_CH4_km__c,sustain_app__Ethanol_CO2_factor_kg_CO2_L__c,sustain_app__Ethanol_N2O_factor_g_N2O_km__c,sustain_app__Fuel_Oil_CH4_Factor_g_mmBtu__c,sustain_app__Fuel_Oil_CO2_Factor_kg_mmBtu__c,sustain_app__Fuel_Oil_CO2e_Factor_tCO2e_MWh__c,sustain_app__Fuel_Oil_N2O_Factor_g_mmBtu__c,sustain_app__GWP_CH4__c,sustain_app__GWP_N2O__c,sustain_app__GWP__c,sustain_app__GWP_kgCO2ekg__c,sustain_app__Gasoline_CH4_factor_g_CH4_km__c,sustain_app__Gasoline_CO2_factor_kg_CO2_L__c,sustain_app__Gasoline_N2O_factor_g_N2O_km__c,sustain_app__Heating_CO2e_Factor_tCO2e_MWh__c,sustain_app__Jet_Fuel_CO2e_Factor_tCO2e_Gal__c,sustain_app__Middle_Atlantic_Large__c,sustain_app__Middle_Atlantic_Medium__c,sustain_app__Middle_Atlantic_Small__c,sustain_app__Midwest_Large__c,sustain_app__Midwest_Medium__c,sustain_app__Midwest_Small__c,sustain_app__Midwest_kBtusft__c,sustain_app__Mobile_Diesel_CH4_factor_g_CH4_km__c,sustain_app__Mobile_Diesel_CO2_factor_kg_CO2_L__c,sustain_app__Mobile_Diesel_N2O_factor_g_N2O_km__c,sustain_app__Mountain_Large__c,sustain_app__Mountain_Medium__c,sustain_app__Mountain_Small__c,sustain_app__Natural_Gas_CH4_Factor_g_mmBtu__c,sustain_app__Natural_Gas_CO2_Factor__c,sustain_app__Natural_Gas_CO2e_Factor_tCO2e_MWh__c,sustain_app__Natural_Gas_Cal_Conversion_kWh_m3__c,sustain_app__Natural_Gas_N2O_Factor_g_mmBtu__c,sustain_app__New_England_Large__c,sustain_app__New_England_Medium__c,sustain_app__New_England_Small__c,sustain_app__Non_US_Real_Estate_Avg_kBtu_Sqft__c,sustain_app__Northeast_Large__c,sustain_app__Northeast_Medium__c,sustain_app__Northeast_Small__c,sustain_app__Northeast_kBtusft__c,sustain_app__Pacific_Large__c,sustain_app__Pacific_Medium__c,sustain_app__Pacific_Small__c,sustain_app__Propane_CH4_Factor__c,sustain_app__Propane_CO2_Factor__c,sustain_app__Propane_CO2e_Factor_tCO2e_MWh__c,sustain_app__Propane_N2O_Factor__c,sustain_app__RefrigerantLeakageRatekgITkWh__c,sustain_app__RefrigerantLeakageRatekgM2__c,sustain_app__RefrigerantLeakageRatekgSqft__c,sustain_app__Refrigerant_Name__c,sustain_app__South_Atlantic_Large__c,sustain_app__South_Atlantic_Medium__c,sustain_app__South_Atlantic_Small__c,sustain_app__South_Large__c,sustain_app__South_Medium__c,sustain_app__South_Small__c,sustain_app__South_kBtusft__c,sustain_app__State__c,sustain_app__Steam_CH4_Factor_g_mmBtu__c,sustain_app__Steam_CO2_Factor_kg_mmBtu__c,sustain_app__Steam_CO2e_Factor_tCO2e_MWh__c,sustain_app__Steam_N2O_Factor_g_mmBtu__c,sustain_app__SubRegion_Name__c,sustain_app__West_Large__c,sustain_app__West_Medium__c,sustain_app__West_North_Central_Large__c,sustain_app__West_North_Central_Medium__c,sustain_app__West_North_Central_Small__c,sustain_app__West_Small__c,sustain_app__West_South_Central_Large__c,sustain_app__West_South_Central_Medium__c,sustain_app__West_South_Central_Small__c,sustain_app__West_kBtusft__c,sustain_app__jet_fuel_ch4_factor_g_gal__c,sustain_app__jet_fuel_co2_factor_g__c,sustain_app__jet_fuel_n2o_factor_g_gal__c
a073h000003kpjEAAQ,0053h000002flTyAAI,,HFC-43-I0mee - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,1640,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFC-43-I0mee,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjFAAQ,0053h000002flTyAAI,,HFE-125 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,14900,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-125,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpj6AAA,0053h000002flTyAAI,,HFC-236cb - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,1340,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFC-236cb,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjGAAQ,0053h000002flTyAAI,,HFE-134 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,6320,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-134,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjHAAQ,0053h000002flTyAAI,,HFE-143a - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,756,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-143a,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjIAAQ,0053h000002flTyAAI,,HFE-236ca12 (HG-10) - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,2800,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-236ca12 (HG-10),,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjJAAQ,0053h000002flTyAAI,,HFE-245cb2 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,708,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-245cb2,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjKAAQ,0053h000002flTyAAI,,HFE-245fa2 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,659,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-245fa2,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjLAAQ,0053h000002flTyAAI,,HFE-254cb2 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,359,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-254cb2,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjMAAQ,0053h000002flTyAAI,,HFE-338pcc13 (HG-01) - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,1500,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-338pcc13 (HG-01),,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjNAAQ,0053h000002flTyAAI,,HFE-347mcc3 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,575,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-347mcc3,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjOAAQ,0053h000002flTyAAI,,HFE-347pcf2 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,580,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-347pcf2,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjPAAQ,0053h000002flTyAAI,,HFE-356pcc3 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,110,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,HFE-356pcc3,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjqAAA,0053h000002flTyAAI,,R404A - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,3922,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R404A,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjrAAA,0053h000002flTyAAI,,R406A - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,1943,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R406A,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjsAAA,0053h000002flTyAAI,,R407A - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,2107,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R407A,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjtAAA,0053h000002flTyAAI,,R407F - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,1825,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R407F,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjuAAA,0053h000002flTyAAI,,R408A - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,3152,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R408A,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjvAAA,0053h000002flTyAAI,,R409A - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,1585,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R409A,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjwAAA,0053h000002flTyAAI,,R502 - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,4657,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R502,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjxAAA,0053h000002flTyAAI,,R507A - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,3985,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R507A,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjyAAA,0053h000002flTyAAI,,R508B - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,13396,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R508B,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpjzAAA,0053h000002flTyAAI,,R600A (isobutane) - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,3,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,R600A (isobutane),,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpk0AAA,0053h000002flTyAAI,,Sulphur hexafluoride (SF6) - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,22800,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,Sulphur hexafluoride (SF6),,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpk1AAA,0053h000002flTyAAI,,Trifluoromethyl sulphur pentafluoride - 2018 revision,0123h0000006kXsAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,,,,,,,,,,,,,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2018,,,0,,,,,,,,,,2018,,,,,,0,,,,,17700,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,Trifluoromethyl sulphur pentafluoride,,,,,,,,,,,0,,,,,,,,,,,,,,,
a073h000003kpk2AAA,0053h000002flTyAAI,,Vehicle Emissions Factors,0123h0000006kXrAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,0053h000002flTyAAI,2020-09-09T17:03:39.000+0000,,,,,,,,0.0410105,1.500497,0.10874,0.003169,2.496426,0.0029826,1.2216158,1.543268,0.10874,,,,https://www.epa.gov/sites/production/files/2018-03/documents/emission-factors_mar_2018_0.pdf,,,0,,,,,,,,,,2018,0.1224101,1.518989,0.10874,,,0,,28,265,1,,0.0107498,2.319431,0.00223694,,0,,,,,,,,0.003169,2.697197,0.0029826,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
