Id,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c,sustain_app__Is_Locked__c,sustain_app__UniqueInventoryId__c
a023h000009XGBkAAO,,CFR-000001562,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8suAAC,,a033h00000BXnGuAALa093h000001Q8suAAC
a023h000009XGBlAAO,,CFR-000001563,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uWAAS,,a033h00000BXnGuAALa093h000001Q8uWAAS
a023h000009XGBmAAO,,CFR-000001564,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vLAAS,,a033h00000BXnGuAALa093h000001Q8vLAAS
a023h000009XGBnAAO,,CFR-000001565,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8svAAC,,a033h00000BXnGuAALa093h000001Q8svAAC
a023h000009XGBoAAO,,CFR-000001566,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vlAAC,,a033h00000BXnGuAALa093h000001Q8vlAAC
a023h000009XGBpAAO,,CFR-000001567,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uBAAS,,a033h00000BXnGuAALa093h000001Q8uBAAS
a023h000009XGBqAAO,,CFR-000001568,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8swAAC,,a033h00000BXnGuAALa093h000001Q8swAAC
a023h000009XGBrAAO,,CFR-000001569,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uXAAS,,a033h00000BXnGuAALa093h000001Q8uXAAS
a023h000009XGBsAAO,,CFR-000001570,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vMAAS,,a033h00000BXnGuAALa093h000001Q8vMAAS
a023h000009XGBtAAO,,CFR-000001571,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8sxAAC,,a033h00000BXnGuAALa093h000001Q8sxAAC
a023h000009XGBuAAO,,CFR-000001572,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vmAAC,,a033h00000BXnGuAALa093h000001Q8vmAAC
a023h000009XGBvAAO,,CFR-000001573,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uCAAS,,a033h00000BXnGuAALa093h000001Q8uCAAS
a023h000009XGBwAAO,,CFR-000001574,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8syAAC,,a033h00000BXnGuAALa093h000001Q8syAAC
a023h000009XGBxAAO,,CFR-000001575,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uYAAS,,a033h00000BXnGuAALa093h000001Q8uYAAS
a023h000009XGByAAO,,CFR-000001576,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vNAAS,,a033h00000BXnGuAALa093h000001Q8vNAAS
a023h000009XGBzAAO,,CFR-000001577,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8szAAC,,a033h00000BXnGuAALa093h000001Q8szAAC
a023h000009XGC0AAO,,CFR-000001578,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vnAAC,,a033h00000BXnGuAALa093h000001Q8vnAAC
a023h000009XGC1AAO,,CFR-000001579,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uDAAS,,a033h00000BXnGuAALa093h000001Q8uDAAS
a023h000009XGC2AAO,,CFR-000001580,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8t0AAC,,a033h00000BXnGuAALa093h000001Q8t0AAC
a023h000009XGC3AAO,,CFR-000001581,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uZAAS,,a033h00000BXnGuAALa093h000001Q8uZAAS
a023h000009XGC4AAO,,CFR-000001582,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vOAAS,,a033h00000BXnGuAALa093h000001Q8vOAAS
a023h000009XGC5AAO,,CFR-000001583,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8t1AAC,,a033h00000BXnGuAALa093h000001Q8t1AAC
a023h000009XGC6AAO,,CFR-000001584,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8voAAC,,a033h00000BXnGuAALa093h000001Q8voAAC
a023h000009XGC7AAO,,CFR-000001585,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8tgAAC,,a033h00000BXnGuAALa093h000001Q8tgAAC
a023h000009XGC8AAO,,CFR-000001586,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vbAAC,,a033h00000BXnGuAALa093h000001Q8vbAAC
a023h000009XGC9AAO,,CFR-000001587,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8u2AAC,,a033h00000BXnGuAALa093h000001Q8u2AAC
a023h000009XGCAAA4,,CFR-000001588,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8thAAC,,a033h00000BXnGuAALa093h000001Q8thAAC
a023h000009XGCBAA4,,CFR-000001589,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uOAAS,,a033h00000BXnGuAALa093h000001Q8uOAAS
a023h000009XGCCAA4,,CFR-000001590,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vEAAS,,a033h00000BXnGuAALa093h000001Q8vEAAS
a023h000009XGCDAA4,,CFR-000001591,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8tiAAC,,a033h00000BXnGuAALa093h000001Q8tiAAC
a023h000009XGCEAA4,,CFR-000001592,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8vcAAC,,a033h00000BXnGuAALa093h000001Q8vcAAC
a023h000009XGCFAA4,,CFR-000001593,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8u3AAC,,a033h00000BXnGuAALa093h000001Q8u3AAC
a023h000009XGCGAA4,,CFR-000001594,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8tjAAC,,a033h00000BXnGuAALa093h000001Q8tjAAC
a023h000009XGCHAA4,,CFR-000001595,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGuAAL,a093h000001Q8uPAAS,,a033h00000BXnGuAALa093h000001Q8uPAAS
a023h000009XGCIAA4,,CFR-000001596,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q986AAC,,a033h00000BXnGwAALa093h000001Q986AAC
a023h000009XGCJAA4,,CFR-000001597,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q987AAC,,a033h00000BXnGwAALa093h000001Q987AAC
a023h000009XGCKAA4,,CFR-000001598,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q988AAC,,a033h00000BXnGwAALa093h000001Q988AAC
a023h000009XGCLAA4,,CFR-000001599,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q989AAC,,a033h00000BXnGwAALa093h000001Q989AAC
a023h000009XGCMAA4,,CFR-000001600,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q98AAAS,,a033h00000BXnGwAALa093h000001Q98AAAS
a023h000009XGCNAA4,,CFR-000001601,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q98BAAS,,a033h00000BXnGwAALa093h000001Q98BAAS
a023h000009XGCOAA4,,CFR-000001602,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:28.000+0000,a033h00000BXnGwAAL,a093h000001Q98CAAS,,a033h00000BXnGwAALa093h000001Q98CAAS
a023h000009XGCPAA4,,CFR-000001603,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98DAAS,,a033h00000BXnGwAALa093h000001Q98DAAS
a023h000009XGCQAA4,,CFR-000001604,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98EAAS,,a033h00000BXnGwAALa093h000001Q98EAAS
a023h000009XGCRAA4,,CFR-000001605,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98FAAS,,a033h00000BXnGwAALa093h000001Q98FAAS
a023h000009XGCSAA4,,CFR-000001606,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98GAAS,,a033h00000BXnGwAALa093h000001Q98GAAS
a023h000009XGCTAA4,,CFR-000001607,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98HAAS,,a033h00000BXnGwAALa093h000001Q98HAAS
a023h000009XGCUAA4,,CFR-000001608,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98IAAS,,a033h00000BXnGwAALa093h000001Q98IAAS
a023h000009XGCVAA4,,CFR-000001609,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98JAAS,,a033h00000BXnGwAALa093h000001Q98JAAS
a023h000009XGCWAA4,,CFR-000001610,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98KAAS,,a033h00000BXnGwAALa093h000001Q98KAAS
a023h000009XGCXAA4,,CFR-000001611,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98LAAS,,a033h00000BXnGwAALa093h000001Q98LAAS
a023h000009XGCYAA4,,CFR-000001612,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98MAAS,,a033h00000BXnGwAALa093h000001Q98MAAS
a023h000009XGCZAA4,,CFR-000001613,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98NAAS,,a033h00000BXnGwAALa093h000001Q98NAAS
a023h000009XGCaAAO,,CFR-000001614,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98OAAS,,a033h00000BXnGwAALa093h000001Q98OAAS
a023h000009XGCbAAO,,CFR-000001615,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98PAAS,,a033h00000BXnGwAALa093h000001Q98PAAS
a023h000009XGCcAAO,,CFR-000001616,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98QAAS,,a033h00000BXnGwAALa093h000001Q98QAAS
a023h000009XGCdAAO,,CFR-000001617,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98RAAS,,a033h00000BXnGwAALa093h000001Q98RAAS
a023h000009XGCeAAO,,CFR-000001618,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98SAAS,,a033h00000BXnGwAALa093h000001Q98SAAS
a023h000009XGCfAAO,,CFR-000001619,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98TAAS,,a033h00000BXnGwAALa093h000001Q98TAAS
a023h000009XGCgAAO,,CFR-000001620,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98UAAS,,a033h00000BXnGwAALa093h000001Q98UAAS
a023h000009XGChAAO,,CFR-000001621,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98VAAS,,a033h00000BXnGwAALa093h000001Q98VAAS
a023h000009XGCiAAO,,CFR-000001622,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98WAAS,,a033h00000BXnGwAALa093h000001Q98WAAS
a023h000009XGCjAAO,,CFR-000001623,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98XAAS,,a033h00000BXnGwAALa093h000001Q98XAAS
a023h000009XGCkAAO,,CFR-000001624,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98YAAS,,a033h00000BXnGwAALa093h000001Q98YAAS
a023h000009XGClAAO,,CFR-000001625,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98ZAAS,,a033h00000BXnGwAALa093h000001Q98ZAAS
a023h000009XGCmAAO,,CFR-000001626,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98aAAC,,a033h00000BXnGwAALa093h000001Q98aAAC
a023h000009XGCnAAO,,CFR-000001627,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98bAAC,,a033h00000BXnGwAALa093h000001Q98bAAC
a023h000009XGCoAAO,,CFR-000001628,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98cAAC,,a033h00000BXnGwAALa093h000001Q98cAAC
a023h000009XGCpAAO,,CFR-000001629,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98dAAC,,a033h00000BXnGwAALa093h000001Q98dAAC
a023h000009XGCqAAO,,CFR-000001630,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98eAAC,,a033h00000BXnGwAALa093h000001Q98eAAC
a023h000009XGCrAAO,,CFR-000001631,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98fAAC,,a033h00000BXnGwAALa093h000001Q98fAAC
a023h000009XGCsAAO,,CFR-000001632,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98gAAC,,a033h00000BXnGwAALa093h000001Q98gAAC
a023h000009XGCtAAO,,CFR-000001633,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98hAAC,,a033h00000BXnGwAALa093h000001Q98hAAC
a023h000009XGCuAAO,,CFR-000001634,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98iAAC,,a033h00000BXnGwAALa093h000001Q98iAAC
a023h000009XGCvAAO,,CFR-000001635,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98jAAC,,a033h00000BXnGwAALa093h000001Q98jAAC
a023h000009XGCwAAO,,CFR-000001636,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98kAAC,,a033h00000BXnGwAALa093h000001Q98kAAC
a023h000009XGCxAAO,,CFR-000001637,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98lAAC,,a033h00000BXnGwAALa093h000001Q98lAAC
a023h000009XGCyAAO,,CFR-000001638,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98mAAC,,a033h00000BXnGwAALa093h000001Q98mAAC
a023h000009XGCzAAO,,CFR-000001639,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98nAAC,,a033h00000BXnGwAALa093h000001Q98nAAC
a023h000009XGD0AAO,,CFR-000001640,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98oAAC,,a033h00000BXnGwAALa093h000001Q98oAAC
a023h000009XGD1AAO,,CFR-000001641,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98pAAC,,a033h00000BXnGwAALa093h000001Q98pAAC
a023h000009XGD2AAO,,CFR-000001642,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98qAAC,,a033h00000BXnGwAALa093h000001Q98qAAC
a023h000009XGD3AAO,,CFR-000001643,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98rAAC,,a033h00000BXnGwAALa093h000001Q98rAAC
a023h000009XGD4AAO,,CFR-000001644,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98sAAC,,a033h00000BXnGwAALa093h000001Q98sAAC
a023h000009XGD5AAO,,CFR-000001645,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98tAAC,,a033h00000BXnGwAALa093h000001Q98tAAC
a023h000009XGD6AAO,,CFR-000001646,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98uAAC,,a033h00000BXnGwAALa093h000001Q98uAAC
a023h000009XGD7AAO,,CFR-000001647,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98vAAC,,a033h00000BXnGwAALa093h000001Q98vAAC
a023h000009XGD8AAO,,CFR-000001648,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98wAAC,,a033h00000BXnGwAALa093h000001Q98wAAC
a023h000009XGD9AAO,,CFR-000001649,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98xAAC,,a033h00000BXnGwAALa093h000001Q98xAAC
a023h000009XGDAAA4,,CFR-000001650,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,0053h000002ff5cAAA,2020-09-10T16:03:30.000+0000,a033h00000BXnGwAAL,a093h000001Q98yAAC,,a033h00000BXnGwAALa093h000001Q98yAAC
